epoch,fp,fc
0,0.8047393825650215,0.19526029452681543
1,0.7459288629889488,0.2540708654746413
2,0.4765043063461781,0.5234956923127174
3,0.4087224217504263,0.5912766170501709
4,0.31957479096599856,0.6804254400730133
5,0.38843107314780356,0.6115684349834919
6,0.18110635469900443,0.8188931392133236
7,0.6477633562684059,0.35223655043635516
8,0.21298080591004692,0.7870187246799469
9,0.3060444931220263,0.6939546547830104
10,0.30819617939181626,0.691805270165205
11,0.19554513631155715,0.8044541639089584
12,0.15030045074410736,0.8496976634860038
13,0.1324872424721252,0.8675110821425914
14,0.23407490548386703,0.7659259285032749
15,0.1665941786020994,0.833404002636671
16,0.35489649154013025,0.6451000371575355
17,0.19686528715887108,0.8031354966759682
18,0.5680667775869369,0.43193238526582717
19,0.13674556482263142,0.863254908323288
20,0.13666724609734957,0.8633341339230537
21,0.23564480650238692,0.7643543124198914
22,0.2270219456963241,0.7729772305488587
23,0.21536889885552227,0.7846308514475823
24,0.28620871087536215,0.7137912692129612
25,0.21195155344903469,0.7880475935339928
26,0.33975853145122525,0.6602414411306381
27,0.28316919472068547,0.7168294437229633
28,0.19287104511633515,0.807128481566906
29,0.226084330547601,0.7739156353473663
30,0.24901427056640388,0.7509854000806808
31,0.3247603373974562,0.675238191485405
32,0.4241034812480211,0.5758955971896649
33,0.2838585655018687,0.7161399194598198
34,0.26479742765426634,0.7352016818523407
35,0.25491784248501065,0.7450807270407677
36,0.2178081861510873,0.78219063103199
37,0.2613266039639711,0.7386739245057106
38,0.23541084280237556,0.7645880872011185
39,0.267490544244647,0.7325081841647625
40,0.2969276987016201,0.7030685815215111
41,0.3465721009671688,0.6534260967373848
42,0.2541889432258904,0.7458100520074368
43,0.3283475877344608,0.6716526502370834
44,0.3590547490119934,0.6409436404705048
45,0.3827341080456972,0.6172575180232525
46,0.41611445412039755,0.5838823915272952
47,0.41155446756631137,0.5884440107643605
48,0.4220531510561705,0.5779445253312587
49,0.3774368694424629,0.6225623323023319
50,0.3874109458178282,0.612589378207922
51,0.3441799393668771,0.6558202989399433
52,0.40498315420001746,0.5950163090229035
53,0.4446154697239399,0.5553828206658363
54,0.43965928703546525,0.5603363396972418
55,0.5265675920248032,0.47343105807900426
56,0.45242611214518547,0.5475725986808538
57,0.5473915830999613,0.45260619167238475
58,0.5403372465446591,0.4596610867977142
59,0.4613246422261,0.5386743441969156
60,0.5161816266179085,0.4838147749938071
61,0.6017450441420078,0.3982487925933674
62,0.45797188989818094,0.5420293313264847
63,0.4671045656688511,0.5328942794911563
64,0.48494859689846637,0.5150510190241039
65,0.4881499446928501,0.5118479518778623
66,0.528714075833559,0.47128655985929074
67,0.38727729588747023,0.6127212180010975
68,0.4873265017569065,0.5126707511208951
69,0.48894862135872247,0.5110445674601942
70,0.46457884449511766,0.5354136337712407
71,0.5164654517360031,0.48353422567248344
72,0.4190112481242977,0.5809876997862011
73,0.4311218380159698,0.5688761777943
74,0.588129133619368,0.4118671188480221
75,0.47088368618860843,0.5291163221513853
76,0.522679988774471,0.4773155594500713
77,0.5482243676669896,0.4517742162995273
78,0.5035679953405634,0.4964327533170581
79,0.5817451047850772,0.41825164574198426
80,0.5084602552652359,0.49154006147757173
81,0.45551818986888976,0.5444821851293091
82,0.5686630690190941,0.43132806399386026
83,0.4905368003062904,0.5094627599627711
84,0.48945854310099096,0.5105380385665922
85,0.49158259664662185,0.5084143028817926
86,0.5550338733592071,0.4449626882594157
87,0.47836437839025164,0.5216359190125877
88,0.4298206627875334,0.5701784528090502
89,0.4636745280632749,0.5363234503165586
90,0.45395906587036733,0.546039911028638
91,0.478953119116486,0.5210452117511886
92,0.6465541810076684,0.35343989563873035
93,0.574270432847552,0.4257290823425865
94,0.47338396894396284,0.526619657673873
95,0.3747691786434734,0.6252301881689345
96,0.5447688876533356,0.4552276017785516
97,0.4798963633068343,0.5201053950944333
98,0.5435048954153535,0.4564919768679101
99,0.49148436450515876,0.5085137418488739
100,0.5269301878584883,0.47306972973543454
101,0.44043546567554587,0.5595631468404463
102,0.6232587402488571,0.37673696147652663
103,0.6013260751432244,0.39867282435508966
104,0.4641541585174491,0.5358485657110578
105,0.5130368168116547,0.4869634939140815
106,0.44567849228222256,0.5543190826289356
107,0.5508991211664397,0.4491008368150506
108,0.4941510863430449,0.5058434173131536
109,0.5512591748521664,0.4487368501841956
110,0.5536671737733013,0.4463347073104524
111,0.4030707510851789,0.5969277592645813
112,0.4361193089384596,0.563882599043136
113,0.4464788626226073,0.5535236232708849
114,0.46076390031259506,0.5392333784300718
115,0.5332252312926358,0.4667783024593518
116,0.5162410966226162,0.48374835396468713
117,0.5757240474948049,0.42427940988397805
118,0.5292595051082025,0.4707426016800309
119,0.6047622518086064,0.39523707800697594
120,0.3443408103621505,0.6556594067140395
121,0.5406621885450158,0.45933881187487713
122,0.4660925313823827,0.5339089218176377
123,0.5107922306936235,0.48921163533282197
124,0.5053270616859663,0.4946698057516187
125,0.5750789690708189,0.4249200867538576
126,0.5671779447744484,0.43281289046608434
127,0.47162727595179604,0.5283649915185379
128,0.4479519056805941,0.5520488843540079
129,0.5401914487059548,0.4598096793527975
130,0.5976591030132841,0.40234292878186695
131,0.6145235423869599,0.38547073432654316
132,0.6112106803460847,0.38879327261973456
133,0.49643958934828336,0.5035591305094681
134,0.3642611350433435,0.6357361466274597
135,0.5739198983914684,0.42607348805016954
136,0.42990706334996504,0.5700918027970511
137,0.565356297782564,0.4346447095199255
138,0.45389497095893605,0.5461031994954101
139,0.397599538602808,0.6023981572128833
140,0.35767742005817127,0.6423178392834962
141,0.4759631962690037,0.5240433342487085
142,0.4879010192700662,0.5120988422690425
143,0.40731343256542457,0.5926837785099633
144,0.3920366298034787,0.6079657855979167
145,0.40804711358447093,0.5919535347586498
146,0.45998342317645435,0.5400167675464763
147,0.4353314745651733,0.5646691290510353
148,0.3776002711209367,0.6224021155608352
149,0.4286635868134908,0.5713315099349711
150,0.4167024148174096,0.5832984416256659
151,0.4558082949789241,0.5441908892663195
152,0.4386113375320565,0.5613824731938075
153,0.45130595584982075,0.5486926513363142
154,0.4134557946608402,0.586547310949536
155,0.428754062987864,0.5712470634886995
156,0.38760269920603607,0.6123936390853487
157,0.44641855207271874,0.5535777074471117
158,0.445484906884958,0.5545138724287972
159,0.40084707857793545,0.5991538803093135
160,0.41216926285720545,0.5878254262940027
161,0.4096646775616682,0.5903291706880555
162,0.42857208946312314,0.5714236729775439
163,0.41128425077491554,0.5887150327881682
164,0.41853622664231804,0.5814595862384886
165,0.4262883657655766,0.5737116600992158
166,0.3832253495798795,0.6167750789423008
167,0.45933134988939855,0.5406662745494395
168,0.39026010561923613,0.6097390772448853
169,0.4280278543881832,0.5719623942859471
170,0.41729231374614756,0.5827083620009944
171,0.4054044070513919,0.594592243488587
172,0.40699665260326584,0.5930088829575106
173,0.46382867690641433,0.5361726697278208
174,0.3590164381532668,0.6409797097370028
175,0.40827253291296073,0.5917276435624808
176,0.4599785541169695,0.5400199517072178
177,0.42445880286657484,0.5755360345542431
178,0.4519909644240397,0.5480085784905532
179,0.4970251616835594,0.5029751381115056
180,0.33294381904386683,0.6670562288444489
181,0.4392684013338294,0.5607384241418913
182,0.3854508692683885,0.614543993328698
183,0.39290952015144287,0.6070904555963352
184,0.4024157726112753,0.5975843835297564
185,0.43257150500139685,0.5674300104007125
186,0.4092256294771505,0.5907709288352635
187,0.37656642312416805,0.6234320593997836
188,0.42129789356724356,0.5786967267504588
189,0.40867695920187086,0.5913267097086645
190,0.4517571081290953,0.5482356085255742
191,0.41386890298337675,0.5861285166814924
192,0.4293808090686798,0.5706194735405734
193,0.42364709366403985,0.5763519574003294
194,0.44523931192175953,0.5547599911771249
195,0.40942509440821595,0.5905733803944895
196,0.41960674645379187,0.5803925363346935
