epoch,fp,fc
121,36.91923903226852,91.08026283979416
122,91.20905418395996,36.79007959365845
123,51.46761996150017,76.53346124887466
124,64.32000870704651,63.66952166557312
125,61.46922926306725,66.53236027359962
126,38.420834803581236,89.57903594970703
127,103.19279975891114,24.807231932878494
128,63.09096772753401,64.90944786071778
129,56.761074256896975,71.24027927666903
130,87.02696259766817,40.974449372291566
131,117.73685760498047,10.262318827328272
132,57.229417625069615,70.77106094360352
133,86.94812850952148,41.0499792098999
134,18.86574020385742,109.13578491210937
135,82.59835424423218,45.40171480178833
136,45.00587301254272,82.99323253631592
137,94.45222473144531,33.54700965881348
138,50.89399948120117,77.10769653320312
139,24.095048236846925,103.90744323730469
140,42.706896209716795,85.29153747558594
141,75.23892703056336,52.761317825317384
142,74.71472930908203,53.28538999557495
143,83.73546829223633,44.26461968421936
144,51.17644348144531,76.82072830200195
145,31.799850142002107,96.20177426338196
146,77.3201506614685,50.679469633102414
147,72.32935543060303,55.670692443847656
148,19.857133674621583,108.13505706787109
149,72.4339527130127,55.56512974500656
150,67.0568962097168,60.93985834121704
151,52.28937759399414,75.7110694885254
152,46.26163520812988,81.74200744628907
153,57.847543478012085,70.15214042663574
154,59.02241983413696,68.97459182739257
155,51.05800857543945,76.93930473327637
156,24.36719524860382,103.63329200744629
157,60.25231434106827,67.74347009658814
158,56.2849237203598,71.71367359161377
159,33.67356684803963,94.32050476074218
160,85.93668746948242,42.063032722473146
161,44.7497242629528,83.25085973739624
162,70.22100028991699,57.77929916381836
163,56.44121117591858,71.5576358795166
164,80.42996978759766,47.56624565124512
165,49.3325493812561,78.66225509643554
166,82.84075012207032,45.15887713432312
167,58.291316986083984,69.70751645565034
168,56.80722179412842,71.1869400024414
169,30.05908691883087,97.93338241577149
170,74.24831829071044,53.7547070980072
171,36.49544353485108,91.49947242736816
172,44.619049835205075,83.3774398803711
173,48.30842847824097,79.69208526611328
174,86.25497131347656,41.743688106536865
175,81.31165428161621,46.6842098236084
176,72.43345851898194,55.56621432304382
177,89.40016708374023,38.59520492553711
178,12.643969655036926,115.3539825439453
179,81.98929920196534,46.00570483207703
180,34.85131590366363,93.14410705566407
181,83.37216730117798,44.62534065246582
182,38.99350929260254,89.0036491394043
183,42.89833068847656,85.09980278015136
184,51.11516075134277,76.88167839050293
185,86.53177108764649,41.468071126937865
186,69.32103176116944,58.68017935752869
187,68.92618579864502,59.07386360168457
188,82.96103019714356,45.031754112243654
189,74.75588798522949,53.24209561347961
190,38.46045389175415,89.53011932373047
191,83.50555877685547,44.49302577972412
192,55.47027548551559,72.52780570983887
193,37.16784553527832,90.82842226028443
194,73.91474895477295,54.07520327568054
195,38.60905513763428,89.38757095336913
196,74.47554016113281,53.51215076446533
197,65.53086462020875,62.4628662109375
198,37.98220148086548,90.00849332809449
199,25.47964940071106,102.51721649169922
200,42.51736044883728,85.47947845458984
201,36.046268939971924,91.94555206298828
202,41.84007477760315,86.15791358947754
203,58.0277006149292,69.97613172531128
204,69.16921653747559,58.826201629638675
205,24.935267448425293,103.0536880493164
206,75.72155079841613,52.26976537704468
207,35.529067516326904,92.46660919189453
208,100.82531280517578,27.168040418624877
209,38.2194121837616,89.7786771774292
210,47.463856077194215,80.53116798400879
211,38.14420350492001,89.85782842636108
212,40.734549295902255,87.25504150390626
213,39.30509963035583,88.69248485565186
214,56.663919830322264,71.31780204772949
215,85.00531425476075,42.9816291809082
216,40.67378158569336,87.32046508789062
217,57.29431257247925,70.69991302490234
218,15.130186766386032,112.86197357177734
219,21.829631638526916,106.16222915649413
220,58.786339569091794,69.207279586792
221,77.54717563986779,50.450696563720705
222,59.94971408843994,68.03839530944825
223,53.69311752319336,74.30471801757812
224,61.73399764299393,66.2572135925293
225,63.65139784812927,64.34647674560547
226,55.35146160125733,72.6415931224823
227,38.68431777954102,89.31202392578125
228,54.89703102111817,73.09573550224304
229,34.71619701385498,93.28125839233398
230,51.675293350219725,76.31821708679199
231,24.071234703063965,103.91505126953125
232,23.706581234931946,104.28569793701172
233,33.639462584257124,94.35608885288238
234,52.20670742988587,75.79029846191406
235,53.55308990478515,74.43866195678712
236,46.15981763601303,81.84216990470887
237,38.923908305168155,89.07943916320801
238,55.91889314651489,72.07696328163146
239,51.79487593173981,76.20132265090942
240,91.0805648803711,36.90971965789795
241,52.593240356445314,75.40118064880372
242,66.3040071964264,61.68865127563477
243,64.74686698913574,63.24391174316406
244,39.33180465698242,88.65079803466797
245,44.191823875904085,83.80176315307617
246,63.96673526763916,64.02734382152558
247,25.793718218803406,102.20265579223633
248,43.126420974731445,84.86519203186035
249,34.39130554199219,93.59776916503907
epoch,fp,fc
250,70.48139572143555,57.506988525390625
251,79.54313735961914,48.4392707824707
252,33.76580108702183,94.23372468948364
253,45.967236328125,82.02985877990723
254,91.6690299987793,36.32364721298218
255,57.94852485656738,70.04380145072938
256,54.34573256671429,73.63702586889266
257,81.22324469089509,46.77605991363525
258,36.28115043640137,91.7133243560791
259,33.341259598731995,94.65009155273438
260,76.33444099426269,51.65865087509155
261,49.998038864135744,77.98464431762696
262,46.202615928649905,81.76724395751953
263,27.810752391815186,100.17147598266601
264,16.388191068172453,111.5897003173828
265,29.95740165710449,98.0335189819336
266,47.56706073284149,80.42442092895507
267,24.047307896614075,103.93923950195312
268,32.16150477454066,95.81323013305663
269,92.55630574226379,35.430443328619006
270,59.39793090820312,68.57791328430176
271,33.37346935272217,94.61830291748046
272,59.385247802734376,68.60491638183593
273,34.84756641387939,93.14043731689453
274,39.68010215759277,88.31157073974609
275,56.356106424331664,71.63594357967376
276,67.4966983795166,60.473771476745604
277,73.82687110900879,54.15542030334473
278,60.172655773162845,67.81369080543519
279,73.30288925170899,54.68532953262329
280,78.63720626831055,49.3467960357666
281,68.68657569885254,59.287289428710935
282,56.04504337310791,71.93247413635254
283,41.572198677062985,86.42343826293946
284,67.99178639054298,59.9904390335083
285,89.85341606140136,38.12325632572174
286,60.56718450784683,67.42819671630859
287,63.682067680358884,64.30331974029541
288,78.75817375183105,49.21476058959961
289,80.39163169860839,47.60510339736938
290,50.342200088500974,77.62311277389526
291,52.01742429733277,75.96968984603882
292,40.04699020385742,87.93351135253906
293,110.57886810302735,17.414958101511
294,72.10152530670166,55.88052940368652
295,31.09551179409027,96.89282467365265
296,98.17138977050782,29.817458152770996
297,36.22751973867416,91.76146697998047
298,25.236027908325195,102.71640014648438
299,49.98133869469166,77.98391456604004
300,78.09201698303222,49.89043655395508
301,43.86687870025635,84.11435985565186
302,100.99541854858398,26.98532638549805
303,40.521964645385744,87.46768035888672
304,59.16018218994141,68.82762069702149
305,54.7750301361084,73.21637954711915
306,50.97565081119537,76.98123741149902
307,39.88648319244385,88.10937566757202
308,44.7391752243042,83.24940643310546
309,54.11402816772461,73.82887420654296
310,28.055999183654784,99.93887329101562
311,49.40243902206421,78.56518249511718
312,43.384410285949706,84.58927841186524
313,64.46236391067505,63.4961051940918
314,34.43852639198303,93.53544845581055
315,62.24300227165222,65.71145286560059
316,68.4814437866211,59.502014350891116
317,11.13464527130127,116.85079193115234
318,55.433256363868715,72.55305867195129
319,80.41228713989258,47.532019805908206
320,77.31801705360412,50.67742729187012
321,48.48301501274109,79.50128021240235
322,46.02998580932617,81.9611644744873
323,66.08077921867371,61.908100843429565
324,73.9099952697754,54.04520835876465
325,42.824571990966795,85.15264511108398
326,35.77408561706543,92.2163185119629
327,41.55763506889343,86.43616466522217
328,33.3426308631897,94.59481086730958
329,30.832153034210204,97.15661287307739
330,83.64801177978515,44.337636184692386
331,43.32640476226807,84.60250797271729
332,93.80795593261719,34.174669647216795
333,17.227328395843507,110.73891754150391
334,19.332243895530702,108.6512939453125
335,12.843705320358277,115.14752960205078
336,36.21919530034065,91.76482009887695
337,70.26469888687134,57.68798744678497
338,44.75515174865723,83.21248397827148
339,56.950524520874026,71.0311996459961
340,34.27063412666321,93.71794700622559
341,57.032801234722136,70.91070318222046
342,34.59513330459595,93.29236297607422
343,53.61287158727646,74.36118049621582
344,55.4071831703186,72.57836227416992
345,21.05969418287277,106.9481071472168
346,31.33265013694763,96.6392373085022
347,61.6486713886261,66.34652824401856
348,66.18889164924622,61.78189067840576
349,45.30615386962891,82.67339935302735
350,55.7570405960083,72.21266975402833
351,75.05345993041992,52.92163372039795
352,65.89075031280518,62.07196888923645
353,66.11183032989501,61.86361503601074
354,48.681355845928195,79.29242477416992
355,63.37684955596924,64.61001777648926
356,79.30492082834243,48.678566908836366
357,61.305180644989015,66.67218465805054
358,18.853278291225433,109.12295837402344
359,72.14143195152283,55.83760287761688
360,37.23833465576172,90.66905517578125
361,49.68075423240661,78.29818668365479
362,56.46663389205933,71.49914159774781
363,78.67427444458008,49.29729709625244
364,83.21655540466308,44.74098701477051
365,62.44809989929199,65.51377696990967
366,26.17466413974762,101.81199417114257
367,76.22309265136718,51.737495803833006
368,42.63342423737049,85.32255764007569
369,37.681008064746855,90.30282745361328
370,93.55851974487305,34.43507056236267
371,60.865948700904845,67.11438827514648
372,54.84171276092529,73.13969578742982
373,28.857537364959718,99.11585388183593
374,41.68481700420379,86.28446617126465
375,72.36177864074708,55.573995399475095
376,22.94809811115265,105.03373718261719
377,80.40632141828537,47.57950518131256
378,70.60458374023438,57.337578201293944
379,53.13255386352539,74.84931869506836
380,35.54814441204071,92.41603775024414
381,45.38220567703247,82.58901019096375
382,32.56305193901062,95.4106315612793
383,23.72294704914093,104.2557243347168
384,77.47857913970947,50.51367793083191
385,66.84440932273864,61.146851539611816
386,33.05485315322876,94.92825469970703
387,67.6403709411621,60.313778853416444
388,54.91512680053711,73.02951164245606
389,8.344235467910767,119.61002502441406
390,39.052305579185486,88.92232742309571
391,42.63596043586731,85.33868570327759
392,71.71938858032226,56.26275277137756
393,86.37818450927735,41.58249225616455
394,54.85451650619507,73.11842155456543
395,49.85088360309601,78.13288244009019
396,79.6843346118927,48.304653358459475
397,63.57197227478027,64.40270957946777
398,19.90650510787964,108.06255187988282
399,72.81389999389648,55.14452891349792
400,61.81773490905762,66.05873804092407
401,40.25330867767334,87.71259460449218
402,55.8871467590332,72.07716903686523
403,56.541210126876834,71.4421760559082
404,56.185661590099336,71.68741149902344
405,37.09344291687012,90.88692474365234
406,27.862294721603394,100.12151126861572
407,66.15610885620117,61.82356221675873
408,59.9955619096756,67.9754135131836
409,45.332781839370725,82.60320205688477
410,96.34563598632812,31.617419242858887
411,42.29432924389839,85.68951518535614
412,84.09251556396484,43.76351814270019
413,56.57970027923584,71.39691834449768
414,71.50311584472657,56.47058944702148
415,43.8067045211792,84.0890281677246
416,91.38775100708008,36.58558916449547
417,59.37058782577515,68.6025119304657
418,68.62873630523681,59.36091003417969
419,32.285272693634035,95.56884994506837
420,70.88568286895752,57.09663009643555
421,35.472324466705324,92.47076950073242
422,35.78492860794067,92.18469543457032
423,50.95119495391846,77.01639175415039
424,90.6388931274414,37.312638664245604
425,89.76220474243163,38.157024192810056
426,70.59772201776505,57.38475723266602
427,104.31680297851562,23.64349584579468
428,16.549581861495973,111.38317565917968
429,83.38398208618165,44.51668720245361
430,35.46624584197998,92.50747299194336
431,76.48880450725555,51.48934917449951
432,48.82265148162842,79.13706741333007
433,42.590544366836546,85.38530368804932
434,55.48402991294861,72.47310161590576
435,85.84081115722657,42.12253661155701
436,75.34141216278076,52.61145858764648
437,74.30097379684449,53.647086429595944
438,86.66421813964844,41.28451843261719
439,78.89875621795655,49.07268629074097
440,39.346316528320315,88.61296844482422
441,73.46414222717286,54.50402717590332
442,58.64204955101013,69.32785611152649
443,41.81886157989502,86.14092063903809
444,76.67651538848877,51.25337610244751
445,39.28051443099976,88.67853469848633
446,76.9217414855957,50.979986572265624
447,70.43055686950683,57.49934310913086
448,37.558803176879884,90.39397172927856
449,26.848301124572753,101.12117614746094
450,43.11244832873344,84.84174919128418
451,36.16632641796023,91.73511047363282
452,43.212357831001285,84.7562099456787
453,52.434540367126466,75.53516807556153
454,74.07681236267089,53.864549827575686
455,30.030634880065918,97.90799407958984
456,75.26345577239991,52.67988481521606
457,41.634276914596555,86.30645294189453
458,107.9249771118164,19.969001293182373
459,30.444444584846497,97.53919830322266
460,47.8363715171814,80.12242002487183
461,33.2874085277319,94.68110904693603
462,38.62064608335495,89.30942230224609
463,44.00736083984375,83.94865560531616
464,64.83578109741211,62.94840679168701
465,85.93275909423828,41.945589256286624
466,45.16469039916992,82.77610778808594
467,61.442242288589476,66.52306251525879
468,18.258824002742767,109.70763092041015
469,32.37803865671158,95.51549530029297
470,61.80960483551026,66.12751388549805
471,73.02578864097595,54.94755344390869
472,61.37289962768555,66.48968334197998
473,45.09772644042969,82.86919708251953
474,62.793139058351514,65.13104248046875
475,65.91865844726563,62.03838529586792
476,52.713031101226804,75.20113768577576
477,36.70256955623627,91.25261688232422
478,56.089734840393064,71.85769619941712
479,36.62242569923401,91.35605783462525
480,56.47910375595093,71.44923400878906
481,18.135438537597658,109.80471954345703
482,26.730425906181335,101.22543640136719
483,33.86631211731583,94.11066172122955
484,60.81334481239319,67.15731983184814
485,54.80836296081543,73.12233505249023
486,45.60440894961357,82.37590899467469
487,44.765375804901126,83.21921234130859
488,55.418117904663085,72.53974080085754
489,54.529681438207625,73.42995796203613
490,94.32369384765624,33.57696113586426
491,62.98622550964355,64.93349266052246
492,71.80368690490722,56.14100303649902
493,66.1464656829834,61.80875358581543
494,43.53958396911621,84.31762237548828
495,45.1881023645401,82.78300323486329
496,59.53234157562256,68.43482067584992
497,23.042836213111876,104.92686538696289
498,45.14686260223389,82.78416137695312
499,33.99129581451416,93.96759490966797
epoch,fp,fc
500,70.50856590270996,57.40282917022705
501,80.90325603485107,46.95436954498291
502,32.066004613041876,95.91166725158692
503,46.73330454826355,81.21930122375488
504,89.22331085205079,38.743952131271364
505,67.80618257522583,60.142740046978
506,57.69603452682495,70.27469142079353
507,78.80413904190064,49.16307907104492
508,43.71520805358887,84.26403617858887
509,33.85655415058136,94.11141891479492
510,75.99122772216796,51.970524597167966
511,50.342649269104,77.53662033081055
512,46.46367888450622,81.34728698730468
513,26.38938112258911,101.53934707641602
514,15.606068086624145,112.21168518066406
515,28.44734106063843,99.50751266479492
516,46.17992551326752,81.76314773559571
517,25.359153747558594,102.5270896911621
518,35.31412880718708,92.55784492492675
519,94.78073120117188,33.13450171947479
520,57.37072525024414,70.45175943374633
521,38.04218189716339,89.90440483093262
522,51.79824943542481,76.17828979492188
523,38.09073333740234,89.83086242675782
524,41.59481587409973,86.33753280639648
525,56.70488464832306,71.22548347711563
526,65.19235439300537,62.65153923034668
527,71.99932022094727,55.911864280700684
528,62.400955009460446,65.50589146614075
529,71.16369123458863,56.74994888305664
530,90.23981246948242,37.650489234924315
531,70.38436126708984,57.48234825134277
532,58.22263116836548,69.69064064025879
533,39.89235391616821,88.07588272094726
534,70.73281870484352,57.15494556427002
535,91.07458190917968,36.7645721912384
536,60.22904244214296,67.6994743347168
537,61.71934876441956,66.21122288703918
538,82.59025535583496,45.29532241821289
539,82.24067726135254,45.70422487258911
540,53.69982614517212,74.13933839797974
541,52.43040633201599,75.50389242172241
542,42.44465043544769,85.47114410400391
543,109.1846435546875,18.77217615246773
544,76.84718017578125,51.079292678833006
545,32.62724349498749,95.28829054832458
546,92.76742706298828,35.17877368927002
547,39.18632564544678,88.78457660675049
548,25.740784072875975,102.0318588256836
549,50.06668966114521,77.76584758758545
550,74.12384490966797,53.80941543579102
551,48.851689147949216,79.08012819290161
552,100.05773620605468,27.845368576049804
553,38.48232355117798,89.48317108154296
554,60.04238386154175,67.88595190048218
555,51.67674789428711,76.26741752624511
556,54.38317238390446,73.43403854370118
557,36.86067695617676,91.11581838130951
558,45.965570545196535,81.99135246276856
559,59.82725448608399,67.87916126251221
560,21.9431640625,106.02590789794922
561,50.324743556976316,77.61992931365967
562,42.529083824157716,85.33399963378906
563,66.54033913612366,61.25599212646485
564,42.0780125617981,85.82107467651367
565,64.08254266455769,63.698261487483975
566,66.4228530883789,61.50164604187012
567,11.74926061630249,116.16897125244141
568,53.10992228984833,74.85417032241821
569,78.54467849731445,49.22228813171387
570,73.07384786605834,54.90416408777237
571,49.85360901355743,78.0737377166748
572,51.707572555541994,76.23499364852906
573,68.07665004730225,59.87413324117661
574,74.98992538452148,52.803558349609375
575,40.547761178016664,87.32873878479003
576,33.529391860961915,94.41345329284668
577,36.64001305103302,91.31463146209717
578,33.82375807762146,93.88736095428467
579,30.469005823135376,97.49076356887818
580,84.46180572509766,43.4905424118042
581,41.043967628479,86.69490909576416
582,95.61990127563476,32.29767255783081
583,19.912633991241456,107.93782348632813
584,21.7264062166214,106.20175094604492
585,15.015196275711059,112.90530548095703
586,35.46305860280991,92.44737586975097
587,65.87957916259765,61.9646342754364
588,42.952012825012204,84.90968704223633
589,57.94231407642364,69.99416885375976
590,32.69895629882812,95.26955986022949
591,58.101274085044864,69.66922821998597
592,32.09879541397095,95.4537124633789
593,52.518772983551024,75.3428565979004
594,50.41348962783813,77.52051544189453
595,21.814423203468323,106.17643585205079
596,30.00259165763855,97.86770124435425
597,61.483551788330075,66.48785781860352
598,66.64191455841065,61.25290775299072
599,44.891895580291745,83.05029754638672
600,61.30209865570068,66.58511295318604
601,74.56062240600586,53.32780151367187
602,65.08651180267334,62.788621473312375
603,64.49627017974854,63.42550411224365
604,49.413354110717776,78.51111869812011
605,60.719993591308594,67.22903900146484
606,80.23659601956606,47.70491251945496
607,60.434132766723636,67.48627662658691
608,20.070752228796483,107.84170532226562
609,73.28547759056092,54.625398826599124
610,37.989944267272946,89.65087127685547
611,45.03215450048447,82.89700126647949
612,56.97404599189758,70.87899856567383
613,75.98892116546631,51.91329212188721
614,85.21730546951294,42.61603488922119
615,65.03003797531127,62.86140460968018
616,26.933811569213866,101.00968132019042
617,70.4034927368164,57.46051139831543
618,46.80274921059608,81.04953479766846
619,42.93970612809062,85.00215911865234
620,95.04471435546876,32.921580123901364
621,65.49769725799561,62.42407875061035
622,54.264610290527344,73.66793093681335
623,28.957201766967774,98.9567153930664
624,43.879529404640195,84.0070261001587
625,73.40976886749267,54.40290851593018
626,25.092373991012572,102.83918609619141
627,82.0413833618164,45.90421959161758
628,71.39245567321777,56.40793342590332
629,53.97913818359375,73.97138023376465
630,36.29502482414246,91.58971328735352
631,44.95315542221069,82.94247216284275
632,34.103023529052734,93.81675872802734
633,22.517451930046082,105.41932525634766
634,77.14225072860718,50.82622089385986
635,63.91797788143158,64.04073057174682
636,33.06357870101929,94.87550201416016
637,65.04250373840333,62.76756925582886
638,45.59889888763428,82.23443069458008
639,7.150404977798462,120.72238311767578
640,41.28730018138886,86.6572250366211
641,42.54267020225525,85.36020908355712
642,76.81656494140626,51.1238852262497
643,86.68272819519044,41.191472148895265
644,51.72616958618164,76.17750091552735
645,51.23433644771576,76.72283760905266
646,81.44875349998475,46.50555157661438
647,53.42061080932617,74.49466476440429
648,22.375603199005127,105.51525421142578
649,66.38517799377442,61.47632179260254
650,63.59442367553711,64.01889858245849
651,40.882184219360354,87.00112686157226
652,55.31205368041992,72.58302612304688
653,57.095609188079834,70.85539035797119
654,59.4479394197464,68.21593399047852
655,38.96217412948609,88.96904563903809
656,30.188076162338255,97.77341556549072
657,65.97664542496204,61.9682021856308
658,59.78449738025665,68.12784976959229
659,45.65213932991028,82.16183662414551
660,95.65648040771484,32.239229393005374
661,40.0284686088562,87.92996032238007
662,86.60696182250976,40.98861885070801
663,54.726087188720705,73.19412813186645
664,69.75477485656738,58.17880382537842
665,44.06083612442016,83.62301483154297
666,93.13624687194825,34.776275143027306
667,58.40187115669251,69.49790253639222
668,67.33812313079834,60.61973152160645
669,32.948605275154115,94.59193420410156
670,70.14941902160645,57.77556972503662
671,33.98586912155152,93.83376121520996
672,34.39817428588867,93.49874420166016
673,48.46464862823486,79.45065460205078
674,88.69134216308593,39.166351890563966
675,90.28759765625,37.48673801422119
676,71.02852618694305,56.921446800231934
677,100.69159355163575,27.20115041732788
678,16.456667065620422,111.34463500976562
679,82.88593978881836,44.8222825050354
680,36.461201310157776,91.4535903930664
681,76.89951131343841,51.04162120819092
682,51.091546630859376,76.77659912109375
683,43.129739093780515,84.79839191436767
684,56.059107542037964,71.8244915485382
685,86.16937637329102,41.72233707904816
686,75.64424571990966,52.22878627777099
687,73.53170509338379,54.3229263305664
688,89.24404411315918,38.61608180999756
689,78.86993198394775,49.04171967506409
690,39.81232347488403,88.08661422729492
691,72.15185089111328,55.75599799156189
692,57.61828682422638,70.30365190505981
693,40.01032314300537,87.90328931808472
694,78.22145404815674,49.568743562698366
695,40.38613233566284,87.51257190704345
696,80.04946670532226,47.68699598312378
697,68.85186643600464,58.94549293518067
698,37.9369770526886,89.92531409263611
699,28.149727416038512,99.74665908813476
700,43.55651990324259,84.32519226074218
701,38.85434849262238,88.87808380126953
702,43.28895556926727,84.60766143798828
703,56.944927501678464,70.96817054748536
704,74.13225135803222,53.7055643081665
705,31.064979457855223,96.77044982910157
706,75.58050813674927,52.29448103904724
707,42.00781059265137,85.82536468505859
708,107.91709899902344,19.810236120223998
709,32.25371873378754,95.70229797363281
710,45.30672414302826,82.58599984645844
711,32.06798158288002,95.78945589065552
712,35.1047542989254,92.67107849121093
713,44.445546340942386,83.43168935775756
714,64.28970298767089,63.093904685974124
715,83.50567626953125,44.15197563171387
716,44.390940475463864,83.44480514526367
717,60.58726933002472,67.31710815429688
718,18.55596843957901,109.35137939453125
719,32.93813908100128,94.7737205505371
720,58.033894062042236,69.81172370910645
721,71.38298544883727,56.541195487976076
722,61.83303813934326,65.82669715881347
723,47.13810653686524,80.77548751831054
724,61.01823895573616,66.79980583190918
725,66.37756910324097,61.53121509552002
726,52.266654586791994,75.53184323310852
727,36.95957567095756,90.91255645751953
728,54.950890159606935,72.90241708755494
729,36.36953507661819,91.5509859085083
730,54.010228872299194,73.78346633911133
731,16.789139652252196,111.07787322998047
732,28.067914420366286,99.80473251342774
733,34.09511918649078,93.84245126247406
734,62.73506817817688,65.18355431556702
735,51.28577070236206,76.57488670349122
736,44.60796566009522,83.34658269882202
737,42.23309535980225,85.72635879516602
738,52.45326309204101,75.43927097320557
739,54.34882905483246,73.5377878189087
740,93.74280242919922,33.9872486114502
741,61.9198860168457,65.886226272583
742,71.91918630599976,55.952368927001956
743,67.18056201934814,60.71706352233887
744,43.38813171386719,84.2733310699463
745,46.639366543293,81.29622306823731
746,59.57566137313843,68.33870377540589
747,24.739984607696535,103.17760772705078
748,44.07010402679443,83.75736045837402
749,37.675567054748534,90.21212692260742
epoch,fp,fc
750,73.27056255340577,54.51689281463623
751,82.99499187469482,44.619839668273926
752,32.197745168209075,95.76668930053711
753,47.16238474845886,80.72189102172851
754,89.77891082763672,38.14590680599213
755,68.94468450546265,58.94195666313171
756,57.134369099140166,70.80365506410598
757,78.2532458782196,49.67218675613403
758,40.706192874908446,87.23881187438965
759,33.85796732902527,94.05723648071289
760,71.83386192321777,56.05885217189789
761,50.22242679595947,77.45895385742188
762,46.19844377040863,81.3395278930664
763,24.829606533050537,103.01521072387695
764,14.515242779254914,113.0451889038086
765,30.70250072479248,97.18489532470703
766,46.45712572336197,81.41932373046875
767,26.46007170677185,101.26811370849609
768,35.59440998136997,92.10948028564454
769,95.72772665023804,32.06324954032898
770,58.405707931518556,69.18026981353759
771,37.64368708133698,90.23782310485839
772,52.21610984802246,75.70255126953126
773,37.125822353363034,90.67941818237304
774,41.30463985204697,86.55130996704102
